index,Page,title,category,link,phone,coordinates,latitude,longtitude,timezone,owner,website,image,sponsored,address,emails,reviews_count,plus_code,review_rating,price_range,menu
36,,Car Rental Brooklyn,Car rental agency,https://www.google.com/maps/place/Car+Rental+Brooklyn/data=!4m7!3m6!1s0x89c25b7c9ce846db:0xfff3065e48f40ce2!8m2!3d40.6627069!4d-73.9370797!16s%2Fg%2F11c3w3qnd5!19sChIJ20bonHxbwokR4gz0SF4G8_8?authuser=0&hl=en&rclk=1,,"@40.6627069,-73.9370797",40.6627069,-73.9370797,America/New_York,true,https://carrental.town/car-rental/usa-brooklyn,https://lh5.googleusercontent.com/p/AF1QipP36SeVg9sFOJijoIWL-VoFjlRtaHCKJtKteHVb=w493-h240-k-no,false,"469 Troy Ave, Brooklyn, NY 11203, United States",support@carrental.town,65,"M377+35 New York, USA",4.4,,
37,,National Car Rental,Car rental agency,https://www.google.com/maps/place/National+Car+Rental/data=!4m7!3m6!1s0x89c25858843948d9:0x3c04b5549f48849f!8m2!3d40.7665936!4d-73.984028!16s%2Fg%2F11bccm2bhj!19sChIJ2Ug5hFhYwokRn4RIn1S1BDw?authuser=0&hl=en&rclk=1,+1 646-692-3999,"@40.7665936,-73.984028",40.7665936,-73.984028,America/New_York,true,https://www.nationalcar.com/en/car-rental/locations/us/ny/manhattan-upper-west-side-24gc.html?mcid=yext:245709,https://lh5.googleusercontent.com/p/AF1QipOlmBftBPyrYBuLZ2f0MQdK1k4kI3O-QboG6DZc=w408-h408-k-no,false,"313 W 56th St, New York, NY 10019, United States",,83,"Q288+J9 New York, USA",4.2,,
38,,Hertz Car Rental - New York City Laguardia Airport,Car rental agency,https://www.google.com/maps/place/Hertz+Car+Rental+-+New+York+City+Laguardia+Airport/data=!4m7!3m6!1s0x89c25f82e52759cd:0xdac5e03f8099790b!8m2!3d40.767919!4d-73.8871678!16s%2Fg%2F11b5pkh67r!19sChIJzVkn5YJfwokRC3mZgD_gxdo?authuser=0&hl=en&rclk=1,+1 718-478-5300,"@40.767919,-73.8871678",40.767919,-73.8871678,America/New_York,true,https://www.hertz.com/us/en/location/unitedstates/newyork/queens/lgat01?utm_campaign=gmb-Hertz-Car-Rental---New-York-City-Laguardia-Airport-&utm_medium=gmb-websitelink&utm_source=Google,//www.gstatic.com/images/icons/material/system_gm/1x/photo_library_white_18dp.png,false,"Terminal A, 22, Queens, NY 11371, United States",,0,"Q497+54 Queens, New York, USA",3.7,,
39,,Budget Car Rental,Car rental agency,https://www.google.com/maps/place/Budget+Car+Rental/data=!4m7!3m6!1s0x89c2599c7153abbb:0xf0ea0d912fb47192!8m2!3d40.751167!4d-73.97296!16s%2Fg%2F12m97lkcc!19sChIJu6tTcZxZwokRknG0L5EN6vA?authuser=0&hl=en&rclk=1,+1 646-559-6552,"@40.751167,-73.97296",40.751167,-73.97296,America/New_York,true,https://www.budget.com/en/locations/us/ny/new-york-city/bgny1,https://lh5.googleusercontent.com/p/AF1QipONegSmsUX8ayQvzop_waMU_1xxIhIqgQFxjKC9=w426-h240-k-no,false,"222 E 44th St, New York, NY 10017, United States",,279,"Q22G+FR New York, USA",2.7,,
40,,Alamo Rent A Car,Car rental agency,https://www.google.com/maps/place/Alamo+Rent+A+Car/data=!4m7!3m6!1s0x89c25853a24b6725:0x3b2a1a7d13e8dbdb!8m2!3d40.759045!4d-73.990525!16s%2Fg%2F11bc7fl8jz!19sChIJJWdLolNYwokR29voE30aKjs?authuser=0&hl=en&rclk=1,+1 888-826-6893,"@40.759045,-73.990525",40.759045,-73.990525,America/New_York,true,https://www.alamo.com/en/car-rental-locations/us/ny/midtown-manhattan-times-square-24gd.html?mcid=yext:245709,https://lh5.googleusercontent.com/p/AF1QipPbA5gUh6ZKKQhwWDt1eXncaMJsYe2le-EGyY7F=w408-h408-k-no,false,"332 W 44th St, New York, NY 10036, United States",,202,"Q255+JQ New York, USA",4.1,,
41,,Budget Car Rental,Car rental agency,https://www.google.com/maps/place/Budget+Car+Rental/data=!4m7!3m6!1s0x89c2599c7153abbb:0xf0ea0d912fb47192!8m2!3d40.751167!4d-73.97296!16s%2Fg%2F12m97lkcc!19sChIJu6tTcZxZwokRknG0L5EN6vA?authuser=0&hl=en&rclk=1,+1 646-559-6552,"@40.751167,-73.97296",40.751167,-73.97296,America/New_York,true,https://www.budget.com/en/locations/us/ny/new-york-city/bgny1,https://lh5.googleusercontent.com/p/AF1QipONegSmsUX8ayQvzop_waMU_1xxIhIqgQFxjKC9=w426-h240-k-no,false,"222 E 44th St, New York, NY 10017, United States",,279,"Q22G+FR New York, USA",2.7,,
42,,Alamo Rent A Car,Car rental agency,https://www.google.com/maps/place/Alamo+Rent+A+Car/data=!4m7!3m6!1s0x89c25853a24b6725:0x3b2a1a7d13e8dbdb!8m2!3d40.759045!4d-73.990525!16s%2Fg%2F11bc7fl8jz!19sChIJJWdLolNYwokR29voE30aKjs?authuser=0&hl=en&rclk=1,+1 888-826-6893,"@40.759045,-73.990525",40.759045,-73.990525,America/New_York,true,https://www.alamo.com/en/car-rental-locations/us/ny/midtown-manhattan-times-square-24gd.html?mcid=yext:245709,https://lh5.googleusercontent.com/p/AF1QipPbA5gUh6ZKKQhwWDt1eXncaMJsYe2le-EGyY7F=w408-h408-k-no,false,"332 W 44th St, New York, NY 10036, United States",,202,"Q255+JQ New York, USA",4.1,,
43,,Hertz Car Rental - Manhattan - Lafayette Street - Between East 4th And Astor Place HLE,Car rental agency,https://www.google.com/maps/place/Hertz+Car+Rental+-+Manhattan+-+Lafayette+Street+-+Between+East+4th+And+Astor+Place+HLE/data=!4m7!3m6!1s0x89c25999cd2217f7:0xcba06d78245e2612!8m2!3d40.7281832!4d-73.9925241!16s%2Fg%2F113j_k4bj!19sChIJ9xcizZlZwokREiZeJHhtoMs?authuser=0&hl=en&rclk=1,+1 646-602-6736,"@40.7281832,-73.9925241",40.7281832,-73.9925241,America/New_York,true,https://www.hertz.com/us/en/location/unitedstates/newyork/newyork/nycc44?utm_campaign=gmb-Hertz-Car-Rental---Manhattan---Lafayette-Street---Between-East-4th-And-Astor-Place-HLE&utm_medium=gmb-websitelink&utm_source=Google,https://lh5.googleusercontent.com/p/AF1QipPt-UG7utcUwRGozRhWq2n8oGDaOsO7rJSofoBC=w408-h408-k-no,false,"403 Lafayette St, New York, NY 10003, United States",,194,"P2H4+7X New York, USA",3.4,,
44,,Enterprise Rent-A-Car,Car rental agency,https://www.google.com/maps/place/Enterprise+Rent-A-Car/data=!4m7!3m6!1s0x89c2f60878a5626f:0x90d5879d22baabe8!8m2!3d40.804585!4d-73.9364824!16s%2Fg%2F1ptyqv83r!19sChIJb2KleAj2wokR6Ku6Ip2H1ZA?authuser=0&hl=en&rclk=1,+1 212-987-3624,"@40.804585,-73.9364824",40.804585,-73.9364824,America/New_York,true,https://www.enterprise.com/en/car-rental-locations/us/ny/harlem-243f.html?mcid=yext:245709,https://lh5.googleusercontent.com/p/AF1QipOcBX15jJKDRjGhaH68ke7jxVGmV85KCjuObgbM=w408-h306-k-no,false,"162 E 126th St, New York, NY 10035, United States",,144,"R337+RC New York, USA",4,,
45,,Enterprise Rent-A-Car,Car rental agency,https://www.google.com/maps/place/Enterprise+Rent-A-Car/data=!4m7!3m6!1s0x89c2599196190779:0xc45bdd4b7964111e!8m2!3d40.7293829!4d-73.9991744!16s%2Fg%2F1tcx2frf!19sChIJeQcZlpFZwokRHhFkeUvdW8Q?authuser=0&hl=en&rclk=1,+1 212-533-2900,"@40.7293829,-73.9991744",40.7293829,-73.9991744,America/New_York,true,https://www.enterprise.com/en/car-rental-locations/us/ny/manhattan-greenwich-village-24g2.html?mcid=yext:245709,https://lh5.googleusercontent.com/p/AF1QipM_OE9PVqRKtMMNMh0gqCtmjuTmBIyWbg0q37RS=w408-h408-k-no,false,"221 Thompson St, New York, NY 10012, United States",,178,"P2H2+Q8 New York, USA",4,,
46,,Budget Car Rental,Car rental agency,https://www.google.com/maps/place/Budget+Car+Rental/data=!4m7!3m6!1s0x89c24cf094aeb09f:0x82467ede7ef202f3!8m2!3d40.6130597!4d-74.1788134!16s%2Fg%2F1pty4jylp!19sChIJn7CulPBMwokR8wLyft5-RoI?authuser=0&hl=en&rclk=1,+1 718-477-5352,"@40.6130597,-74.1788134",40.6130597,-74.1788134,America/New_York,true,https://www.budget.com/en/locations/us/ny/staten-island/h5s,//www.gstatic.com/images/icons/material/system_gm/1x/photo_library_white_18dp.png,false,"1120 South Ave, Staten Island, NY 10314, United States",,207,"JR7C+6F New York, USA",4.3,,
47,,Alamo Rent A Car,Car rental agency,https://www.google.com/maps/place/Alamo+Rent+A+Car/data=!4m7!3m6!1s0x89c25888f83febeb:0xd702f4a891288ab7!8m2!3d40.7665936!4d-73.984028!16s%2Fg%2F1trchb8r!19sChIJ6-s_-IhYwokRt4ookaj0Atc?authuser=0&hl=en&rclk=1,+1 646-692-4999,"@40.7665936,-73.984028",40.7665936,-73.984028,America/New_York,true,https://www.alamo.com/en/car-rental-locations/us/ny/manhattan-upper-west-side-24ge.html?mcid=yext:245709,https://lh5.googleusercontent.com/p/AF1QipPuqvxPipTCYRtae53wc9dC7QpAhmZnvk_Y7zNZ=w408-h408-k-no,false,"313 W 56th St, New York, NY 10019, United States",,115,"Q288+J9 New York, USA",4.2,,
48,,Alamo Rent A Car,Car rental agency,https://www.google.com/maps/place/Alamo+Rent+A+Car/data=!4m7!3m6!1s0x89c25999cab41963:0x488906bfce5dc30a!8m2!3d40.730143!4d-73.9931533!16s%2Fg%2F1jkyccw7v!19sChIJYxm0yplZwokRCsNdzr8GiUg?authuser=0&hl=en&rclk=1,+1 888-826-6893,"@40.730143,-73.9931533",40.730143,-73.9931533,America/New_York,true,https://www.alamo.com/en/car-rental-locations/us/ny/manhattan-astor-broadway-24gu.html?mcid=yext:245709,https://lh5.googleusercontent.com/p/AF1QipPCGRB3Tp_xphGBD5uB0rF_kNmi9x3pCrXZhh0=w408-h306-k-no,false,"743 Broadway, New York, NY 10003, United States",,119,"P2J4+3P New York, USA",4.3,,
49,,Dollar Car Rental,Car rental agency,https://www.google.com/maps/place/Dollar+Car+Rental/data=!4m7!3m6!1s0x89c25857cf467d05:0x2e19e91d7841a4e7!8m2!3d40.7635329!4d-73.9846526!16s%2Fg%2F1hc27ygs3!19sChIJBX1Gz1dYwokR56RBeB3pGS4?authuser=0&hl=en&rclk=1,+1 212-586-5452,"@40.7635329,-73.9846526",40.7635329,-73.9846526,America/New_York,true,https://www.dollar.com/loc/ll/us/ny/manhattan/263-west-52nd-street/,https://lh5.googleusercontent.com/p/AF1QipObjJEfj8k8CqDz6CHhbPN7kCKs624CGc7B5Dov=w408-h408-k-no,false,"263 W 52nd St, Manhattan, NY 10019, United States",,302,"Q278+C4 Manhattan, New York, NY, USA",2.8,,
50,,Budget Car Rental,Car rental agency,https://www.google.com/maps/place/Budget+Car+Rental/data=!4m7!3m6!1s0x89c2590863e11a61:0x122be47f3ed6c201!8m2!3d40.7439627!4d-73.9803929!16s%2Fg%2F11_rs0rhy!19sChIJYRrhYwhZwokRAcLWPn_kKxI?authuser=0&hl=en&rclk=1,+1 212-661-5906,"@40.7439627,-73.9803929",40.7439627,-73.9803929,America/New_York,true,https://www.budget.com/en/locations/us/ny/new-york-city/ny6,https://lh5.googleusercontent.com/p/AF1QipMOUmxHLZVP88v673xSHJ8Qmdf7YjjmnueePQ53=w426-h240-k-no,false,"142 E 31st St Red Ball Parking Garage, New York, NY 10016, United States",,160,"P2V9+HR New York, USA",2.8,,
