index,Page,title,category,link,phone,coordinates,latitude,longtitude,timezone,owner,website,image,sponsored,address,emails,reviews_count,plus_code,review_rating,price_range,menu
39,,K-Construcion Group,Construction company,https://www.google.com/maps/place/K-Construcion+Group/data=!4m7!3m6!1s0x47e66ff1657755bf:0x5103ad4d77ac6edc!8m2!3d48.8827699!4d2.3324413!16s%2Fg%2F11pd0v579t!19sChIJv1V3ZfFv5kcR3G6sd02tA1E?authuser=0&hl=en&rclk=1,+33 6 49 44 85 53,"@48.8827699,2.3324413",48.8827699,2.3324413,Europe/Paris,true,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AifxkvxM_86F0KwISDPmHw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=57.472034&pitch=0&thumbfov=100,false,"36 Rue de Douai, 75009 Paris, France",disabled,0,"V8MJ+4X Paris, France",0,,
40,,Entreprise Tavares,Masonry contractor,https://www.google.com/maps/place/Entreprise+Tavares/data=!4m7!3m6!1s0x47e66f9506cbd8fb:0x38eba5815ca5bb02!8m2!3d48.8886792!4d2.3333724!16s%2Fg%2F11fhyl_x1k!19sChIJ-9jLBpVv5kcRArulXIGl6zg?authuser=0&hl=en&rclk=1,+33 1 39 78 38 29,"@48.8886792,2.3333724",48.8886792,2.3333724,Europe/Paris,true,,https://lh5.googleusercontent.com/p/AF1QipMftlA7Ym_CHDwBbHBw9SWWocuZXJz0Gn6onbRB=w471-h240-k-no,false,"26 Rue Damrémont, 75018 Paris, France",disabled,7,"V8QM+F8 Paris, France",4.7,,
41,,STC Groups,Construction company,https://www.google.com/maps/place/STC+Groups/data=!4m7!3m6!1s0x47e66fee116524af:0x6afeefca0547d48c!8m2!3d48.8715826!4d2.2905458!16s%2Fg%2F11c4bjkk5c!19sChIJryRlEe5v5kcRjNRHBcrv_mo?authuser=0&hl=en&rclk=1,+33 1 45 01 71 77,"@48.8715826,2.2905458",48.8715826,2.2905458,Europe/Paris,false,http://www.stcgroups.com/,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Z_GeGPrspUetjsranTuPZA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=175.2764&pitch=0&thumbfov=100,false,"33 Av. Victor Hugo, 75116 Paris, France",disabled,0,"V7CR+J6 Paris, France",0,,
42,,To build his house,Construction company,https://www.google.com/maps/place/To+build+his+house/data=!4m7!3m6!1s0x47e671e56d604297:0x8a866cb7fcf33b2c!8m2!3d48.847162!4d2.3528485!16s%2Fg%2F11b6_zkk7d!19sChIJl0JgbeVx5kcRLDvz_Ldshoo?authuser=0&hl=en&rclk=1,+33 1 40 56 33 00,"@48.847162,2.3528485",48.847162,2.3528485,Europe/Paris,true,https://www.construiresamaison.com/,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0TIbZgsiq874MXYjHAf4UQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=81.674065&pitch=0&thumbfov=100,false,"45 Rue du Cardinal Lemoine, 75005 Paris, France",disabled,1,"R9W3+V4 Paris, France",3,,
43,,Backacia,Construction company,https://www.google.com/maps/place/Backacia/data=!4m7!3m6!1s0x47e6722237000001:0x4195a614cafc85ab!8m2!3d48.8740268!4d2.319302!16s%2Fg%2F11f4t6mgxn!19sChIJAQAANyJy5kcRq4X8yhSmlUE?authuser=0&hl=en&rclk=1,+33 7 57 91 95 07,"@48.8740268,2.319302",48.8740268,2.319302,Europe/Paris,true,http://backacia.com/,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xujkIvhmnOS_YkvSDsz8Ug&cb_client=search.gws-prod.gps&w=408&h=240&yaw=285.9575&pitch=0&thumbfov=100,false,"29 Bis Rue d'Astorg, 75008 Paris, France",disabled,19,"V8F9+JP Paris, France",4.7,,
44,,www.renovation Pascal,Construction company,https://www.google.com/maps/place/www.renovation+Pascal/data=!4m7!3m6!1s0x47e66e3c08b7968f:0xebe9380f21679bbf!8m2!3d48.8705072!4d2.3403347!16s%2Fg%2F11fxwb9hb7!19sChIJj5a3CDxu5kcRv5tnIQ846es?authuser=0&hl=en&rclk=1,+33 7 68 62 08 63,"@48.8705072,2.3403347",48.8705072,2.3403347,Europe/Paris,true,,https://lh5.googleusercontent.com/p/AF1QipMuofkMN_kcXPTdAWvlqDh9asQht07l7zpouiNb=w408-h263-k-no,false,"18 Rue Saint-Marc, 75002 Paris, France",disabled,0,"V8CR+64 Paris, France",0,,
45,,Les travaux de Paris,Road construction company,https://www.google.com/maps/place/Les+travaux+de+Paris/data=!4m7!3m6!1s0x47e66dcf797458c1:0x9418dd3c6d6a00ea!8m2!3d48.68077!4d2.5026636!16s%2Fg%2F11f15ckp53!19sChIJwVh0ec9t5kcR6gBqbTzdGJQ?authuser=0&hl=en&rclk=1,+33 6 09 58 61 46,"@48.68077,2.5026636",48.68077,2.5026636,Europe/Paris,true,https://lestravauxdeparis.wixsite.com/ltdp,https://lh5.googleusercontent.com/p/AF1QipPaKl-krVyGHjRZajZSChZrl6WAITrFfj5p8-lv=w408-h521-k-no,false,,disabled,0,,0,,
46,,"NGE - NGE CONCESSIONS, NGE CONTRACTING, NGE IMMOBILIER",General contractor,"https://www.google.com/maps/place/NGE+-+NGE+CONCESSIONS,+NGE+CONTRACTING,+NGE+IMMOBILIER/data=!4m7!3m6!1s0x47e66f6584c73b6f:0x9539c533d2eef454!8m2!3d48.8304316!4d2.2658405!16s%2Fg%2F11h7f_bsdv!19sChIJbzvHhGVv5kcRVPTu0jPFOZU?authuser=0&hl=en&rclk=1",+33 1 44 80 09 10,"@48.8304316,2.2658405",48.8304316,2.2658405,Europe/Paris,true,https://www.nge.fr/,https://lh5.googleusercontent.com/p/AF1QipMIWGCvttONK_YFXcEhg_dU0tVki9tUYvya5Tgz=w408-h272-k-no,false,"11 Rue Camille Desmoulins, 92130 Issy-les-Moulineaux, France",disabled,6,"R7J8+58 Issy-les-Moulineaux, France",2.3,,
47,,BTP Services,Painter,https://www.google.com/maps/place/BTP+Services/data=!4m7!3m6!1s0x47e67022aa7547ab:0xe2eacb79627d690e!8m2!3d48.847356!4d2.2988183!16s%2Fg%2F11ddx5w_bb!19sChIJq0d1qiJw5kcRDml9YnnL6uI?authuser=0&hl=en&rclk=1,+33 1 45 71 58 94,"@48.847356,2.2988183",48.847356,2.2988183,Europe/Paris,true,https://www.btp-services.net/,https://lh5.googleusercontent.com/p/AF1QipNEIkoPpKl6EPbbRVPbXhhlc6XQfglxRMFTQkVS=w408-h544-k-no,false,"22 Rue Frémicourt, 75015 Paris, France",disabled,99,"R7WX+WG Paris, France",4.8,,
48,,KEROS CONSTRUCTION INTERNATIONAL,Construction company,https://www.google.com/maps/place/KEROS+CONSTRUCTION+INTERNATIONAL/data=!4m7!3m6!1s0x47e66fe6b03036df:0x8e2a3b1770c2c8ce!8m2!3d48.8628011!4d2.3508295!16s%2Fg%2F11llly9x2h!19sChIJ3zYwsOZv5kcRzsjCcBc7Ko4?authuser=0&hl=en&rclk=1,,"@48.8628011,2.3508295",48.8628011,2.3508295,Europe/Paris,true,,https://lh5.googleusercontent.com/p/AF1QipM2cp1KcB5cmEs3YyCGWCKbLISjlBdmfsCgs9Xq=w408-h272-k-no,false,"52 Bd de Sébastopol, 75003 Paris, France",disabled,0,"V972+48 Paris, France",0,,
49,,L.C.B TRAVAUX D'ACCES DIFFICILES PARIS,Construction company,https://www.google.com/maps/place/L.C.B+TRAVAUX+D%27ACCES+DIFFICILES+PARIS/data=!4m7!3m6!1s0x47e66e186eeff0e7:0x68fa6e2ae75d4cb4!8m2!3d48.8645012!4d2.3460345!16s%2Fg%2F1vl9qt3r!19sChIJ5_Dvbhhu5kcRtExd5ypu-mg?authuser=0&hl=en&rclk=1,+33 6 23 75 72 80,"@48.8645012,2.3460345",48.8645012,2.3460345,Europe/Paris,false,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pPWSbdLCNZaj3vVBLmSK1A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=141.21298&pitch=0&thumbfov=100,false,"Rue Étienne Marcel, 75011 Paris, France",disabled,0,"V87W+RC Paris, France",0,,
50,,Griesser France S.A.S. - Agence de Paris,Construction company,https://www.google.com/maps/place/Griesser+France+S.A.S.+-+Agence+de+Paris/data=!4m7!3m6!1s0x47e671832c5b75e7:0xb441847dfb9b52b7!8m2!3d48.8285424!4d2.3737291!16s%2Fg%2F11b7v8skmz!19sChIJ53VbLINx5kcRt1Kb-32EQbQ?authuser=0&hl=en&rclk=1,+33 800 60 96 09,"@48.8285424,2.3737291",48.8285424,2.3737291,Europe/Paris,true,http://www.griesser.fr/,//www.gstatic.com/images/icons/material/system_gm/1x/place_gm_blue_24dp.png,false,"25 Rue de Tolbiac, 75013 Paris, France",disabled,0,"R9HF+CF Paris, France",0,,
51,,Interconstruction - Promoteur immobilier Paris,Real estate developer,https://www.google.com/maps/place/Interconstruction+-+Promoteur+immobilier+Paris/data=!4m7!3m6!1s0x47e67adf1df05bad:0xc8009c4f8a570934!8m2!3d48.8430979!4d2.2361799!16s%2Fg%2F1hc4fpfhg!19sChIJrVvwHd965kcRNAlXik-cAMg?authuser=0&hl=en&rclk=1,+33 1 46 99 59 00,"@48.8430979,2.2361799",48.8430979,2.2361799,Europe/Paris,true,http://www.interconstruction.fr/,https://lh5.googleusercontent.com/p/AF1QipPPA1jPyWStICjqwsXi6qUHBj55_hLlpi8xnIUz=w432-h240-k-no,false,"28 Rue Escudier, 92100 Boulogne-Billancourt, France",disabled,58,"R6VP+6F Boulogne-Billancourt, France",2.3,,
52,,Avenir Rénovations 75 Paris 02,General contractor,https://www.google.com/maps/place/Avenir+R%C3%A9novations+75+Paris+02/data=!4m7!3m6!1s0x47e66fa9fac9b865:0x12706018ee997faf!8m2!3d48.86922!4d2.3379577!16s%2Fg%2F11mvf_jd4y!19sChIJZbjJ-qlv5kcRr3-Z7hhgcBI?authuser=0&hl=en&rclk=1,+33 1 86 65 46 27,"@48.86922,2.3379577",48.86922,2.3379577,Europe/Paris,true,https://www.avenir-renovations.fr/agence/avenir-renovations-75-paris/,//www.gstatic.com/images/icons/material/system_gm/1x/photo_library_white_18dp.png,false,"9 Rue du 4 septembre, 75002 Paris, France",disabled,10,"V89Q+M5 Paris, France",5,,
53,,Travaux-Professionnels.fr,Construction company,https://www.google.com/maps/place/Travaux-Professionnels.fr/data=!4m7!3m6!1s0x47e66e12a1bc1961:0x82d9146a66e572c7!8m2!3d48.8748195!4d2.359198!16s%2Fg%2F11h64fv97s!19sChIJYRm8oRJu5kcRx3LlZmoU2YI?authuser=0&hl=en&rclk=1,+33 1 45 23 12 72,"@48.8748195,2.359198",48.8748195,2.359198,Europe/Paris,false,http://www.travaux-professionnels.fr/contact/,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QbqcHOf8n-unge2cwusg0w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=131.2032&pitch=0&thumbfov=100,false,"69 Bd de Magenta, 75010 Paris, France",disabled,0,"V9F5+WM Paris, France",0,,
54,,KomFort - Building in Europe,Construction company,https://www.google.com/maps/place/KomFort+-+Building+in+Europe/data=!4m7!3m6!1s0x47e671ef79082b5b:0x33d0be7b9bd7585a!8m2!3d48.8455384!4d2.3517734!16s%2Fg%2F11cjpg5hrq!19sChIJWysIee9x5kcRWljXm3u-0DM?authuser=0&hl=en&rclk=1,+33 1 46 34 73 42,"@48.8455384,2.3517734",48.8455384,2.3517734,Europe/Paris,true,http://www.komfort.be/,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EIvaqhiR1mqtuIPi84msYw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=230.0954&pitch=0&thumbfov=100,false,"42 Rue Monge, 75005 Paris, France",disabled,0,"R9W2+6P Paris, France",0,,
55,,KLIMT FRANCE,Construction company,https://www.google.com/maps/place/KLIMT+FRANCE/data=!4m7!3m6!1s0x47e66505246bbc33:0xf001a195e182b037!8m2!3d48.889321!4d2.243667!16s%2Fg%2F11gf5knhpj!19sChIJM7xrJAVl5kcRN7CC4ZWhAfA?authuser=0&hl=en&rclk=1,+33 1 55 68 11 44,"@48.889321,2.243667",48.889321,2.243667,Europe/Paris,false,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=I1utONhYPLHEf9SdCmvF0g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=1.4186068&pitch=0&thumbfov=100,false,"5 Pl. de la Pyramide, 92088 Puteaux, France",disabled,8,"V6QV+PF Puteaux, France",5,,
56,,France Patrimoine Construction F.P.C.,Construction company,https://www.google.com/maps/place/France+Patrimoine+Construction+F.P.C./data=!4m7!3m6!1s0x47e671cce8a21739:0x50a245b2176c4e7c!8m2!3d48.8434039!4d2.3228976!16s%2Fg%2F11csq5f6b8!19sChIJORei6Mxx5kcRfE5sF7JFolA?authuser=0&hl=en&rclk=1,+33 1 80 97 57 98,"@48.8434039,2.3228976",48.8434039,2.3228976,Europe/Paris,true,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EqUdqHX_w3r-t7fQ60oIDg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=307.24326&pitch=0&thumbfov=100,false,"3 Rue de l'Arrivée, 75015 Paris, France",disabled,0,"R8VF+95 Paris, France",0,,
57,,SYSTRA SWS FRANCE,Civil engineering company,https://www.google.com/maps/place/SYSTRA+SWS+FRANCE/data=!4m7!3m6!1s0x47e6715e1ed8d2c5:0xd1bb28e475ab4de!8m2!3d48.8414585!4d2.2946336!16s%2Fg%2F11hqy_f_2w!19sChIJxdLYHl5x5kcR3rRaR46yGw0?authuser=0&hl=en&rclk=1,+33 1 45 67 28 70,"@48.8414585,2.2946336",48.8414585,2.2946336,Europe/Paris,true,http://www.swsglobal.com/,https://lh5.googleusercontent.com/p/AF1QipOLQ48JJCAUJCC6EkS99M_bt1U7Xzx2GQqd_LVw=w426-h240-k-no,false,"34 Rue de l'Abbé Groult, 75015 Paris, France",disabled,0,"R7RV+HV Paris, France",0,,
58,,GABRIEL RENOV,Construction company,https://www.google.com/maps/place/GABRIEL+RENOV/data=!4m7!3m6!1s0x47e66d94586fb90f:0xbf81a391f5cf47d8!8m2!3d48.8721003!4d2.3936447!16s%2Fg%2F11h64fv594!19sChIJD7lvWJRt5kcR2EfP9ZGjgb8?authuser=0&hl=en&rclk=1,+33 7 50 20 72 74,"@48.8721003,2.3936447",48.8721003,2.3936447,Europe/Paris,false,http://www.gabriel-renov-paris.fr/contact.php,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1eOfVWvPT0sl9Rq1X8R5uw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=72.73535&pitch=0&thumbfov=100,false,"26 Rue des Rigoles, 75020 Paris, France",disabled,0,"V9CV+RF Paris, France",0,,
59,,BPMC - BUILDING & PROPERTY MAINTENANCE COMPANY,Construction company,https://www.google.com/maps/place/BPMC+-+BUILDING+%26+PROPERTY+MAINTENANCE+COMPANY/data=!4m7!3m6!1s0x2b9d6c6d90025067:0x73504f9c9985e112!8m2!3d48.8924794!4d2.3270858!16s%2Fg%2F11vlp3pwwp!19sChIJZ1ACkG1snSsREuGFmZxPUHM?authuser=0&hl=en&rclk=1,+33 1 49 25 29 50,"@48.8924794,2.3270858",48.8924794,2.3270858,Europe/Paris,true,http://bp-mc.fr/,https://lh5.googleusercontent.com/p/AF1QipObgsM36oCvMyMkNFnRbKqmY7hzcDJA2oLJAT01=w408-h544-k-no,false,"77 Av. de Saint-Ouen, 75017 Paris, France",disabled,1,"V8RG+XR Paris, France",5,,
60,,Municipality of Paris,Custom home builder,https://www.google.com/maps/place/Municipality+of+Paris/data=!4m7!3m6!1s0x47e66e137de7379d:0x9e4e215129063e3c!8m2!3d48.8738829!4d2.3515202!16s%2Fg%2F11btltd61r!19sChIJnTfnfRNu5kcRPD4GKVEhTp4?authuser=0&hl=en&rclk=1,+33 1 47 70 14 04,"@48.8738829,2.3515202",48.8738829,2.3515202,Europe/Paris,false,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jxqVNoqkTdNKitF5YyQptA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=24.83714&pitch=0&thumbfov=100,false,"28 R. des Petites Écuries, 75010 Paris, France",disabled,1,"V9F2+HJ Paris, France",5,,
61,,France Patrimoine Construction F.P.C.,Construction company,https://www.google.com/maps/place/France+Patrimoine+Construction+F.P.C./data=!4m7!3m6!1s0x47e671cce8a21739:0x50a245b2176c4e7c!8m2!3d48.8434039!4d2.3228976!16s%2Fg%2F11csq5f6b8!19sChIJORei6Mxx5kcRfE5sF7JFolA?authuser=0&hl=en&rclk=1,+33 1 80 97 57 98,"@48.8434039,2.3228976",48.8434039,2.3228976,Europe/Paris,true,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EqUdqHX_w3r-t7fQ60oIDg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=307.24326&pitch=0&thumbfov=100,false,"3 Rue de l'Arrivée, 75015 Paris, France",disabled,0,"R8VF+95 Paris, France",0,,
62,,SYSTRA SWS FRANCE,Civil engineering company,https://www.google.com/maps/place/SYSTRA+SWS+FRANCE/data=!4m7!3m6!1s0x47e6715e1ed8d2c5:0xd1bb28e475ab4de!8m2!3d48.8414585!4d2.2946336!16s%2Fg%2F11hqy_f_2w!19sChIJxdLYHl5x5kcR3rRaR46yGw0?authuser=0&hl=en&rclk=1,+33 1 45 67 28 70,"@48.8414585,2.2946336",48.8414585,2.2946336,Europe/Paris,true,http://www.swsglobal.com/,https://lh5.googleusercontent.com/p/AF1QipOLQ48JJCAUJCC6EkS99M_bt1U7Xzx2GQqd_LVw=w426-h240-k-no,false,"34 Rue de l'Abbé Groult, 75015 Paris, France",disabled,0,"R7RV+HV Paris, France",0,,
63,,GABRIEL RENOV,Construction company,https://www.google.com/maps/place/GABRIEL+RENOV/data=!4m7!3m6!1s0x47e66d94586fb90f:0xbf81a391f5cf47d8!8m2!3d48.8721003!4d2.3936447!16s%2Fg%2F11h64fv594!19sChIJD7lvWJRt5kcR2EfP9ZGjgb8?authuser=0&hl=en&rclk=1,+33 7 50 20 72 74,"@48.8721003,2.3936447",48.8721003,2.3936447,Europe/Paris,false,http://www.gabriel-renov-paris.fr/contact.php,//www.gstatic.com/images/icons/material/system_gm/1x/place_gm_blue_24dp.png,false,"26 Rue des Rigoles, 75020 Paris, France",disabled,0,"V9CV+RF Paris, France",0,,
64,,BPMC - BUILDING & PROPERTY MAINTENANCE COMPANY,Construction company,https://www.google.com/maps/place/BPMC+-+BUILDING+%26+PROPERTY+MAINTENANCE+COMPANY/data=!4m7!3m6!1s0x2b9d6c6d90025067:0x73504f9c9985e112!8m2!3d48.8924794!4d2.3270858!16s%2Fg%2F11vlp3pwwp!19sChIJZ1ACkG1snSsREuGFmZxPUHM?authuser=0&hl=en&rclk=1,+33 1 49 25 29 50,"@48.8924794,2.3270858",48.8924794,2.3270858,Europe/Paris,true,http://bp-mc.fr/,https://lh5.googleusercontent.com/p/AF1QipObgsM36oCvMyMkNFnRbKqmY7hzcDJA2oLJAT01=w408-h544-k-no,false,"77 Av. de Saint-Ouen, 75017 Paris, France",disabled,1,"V8RG+XR Paris, France",5,,
65,,Municipality of Paris,Custom home builder,https://www.google.com/maps/place/Municipality+of+Paris/data=!4m7!3m6!1s0x47e66e137de7379d:0x9e4e215129063e3c!8m2!3d48.8738829!4d2.3515202!16s%2Fg%2F11btltd61r!19sChIJnTfnfRNu5kcRPD4GKVEhTp4?authuser=0&hl=en&rclk=1,+33 1 47 70 14 04,"@48.8738829,2.3515202",48.8738829,2.3515202,Europe/Paris,false,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jxqVNoqkTdNKitF5YyQptA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=24.83714&pitch=0&thumbfov=100,false,"28 R. des Petites Écuries, 75010 Paris, France",disabled,1,"V9F2+HJ Paris, France",5,,
66,,Compagnie de Phalsbourg,Real estate developer,https://www.google.com/maps/place/Compagnie+de+Phalsbourg/data=!4m7!3m6!1s0x47e66e31c64e6f91:0xb504a3d3174b1786!8m2!3d48.8679332!4d2.3306032!16s%2Fg%2F1tf01skh!19sChIJkW9OxjFu5kcRhhdLF9OjBLU?authuser=0&hl=en&rclk=1,+33 1 53 96 50 50,"@48.8679332,2.3306032",48.8679332,2.3306032,Europe/Paris,true,http://www.compagniedephalsbourg.com/,https://lh5.googleusercontent.com/p/AF1QipPalB4opU5NFkirYFRKGMMASBWiW5HW90MAb17a=w408-h306-k-no,false,"22 Pl. Vendôme, 75001 Paris, France",disabled,40,"V89J+56 Paris, France",3.7,,
67,,Paris Building Renovation,General contractor,https://www.google.com/maps/place/Paris+Building+Renovation/data=!4m7!3m6!1s0x816c8d3d5364b8fb:0x6e262497962d7a73!8m2!3d48.8401596!4d2.307785!16s%2Fg%2F11s7lwmgg1!19sChIJ-7hkUz2NbIERc3otlpckJm4?authuser=0&hl=en&rclk=1,+33 6 02 32 13 63,"@48.8401596,2.307785",48.8401596,2.307785,Europe/Paris,true,https://paris-building.com/,https://lh5.googleusercontent.com/p/AF1QipNuR8RmLNaijT0oAciVLQQkHWZoSsd6E8KFtN8Y=w408-h272-k-no,false,,disabled,19,,4.8,,
68,,Permasteelisa France,Construction company,https://www.google.com/maps/place/Permasteelisa+France/data=!4m7!3m6!1s0x47e6650f72164d9f:0x98b9b44ff36329e2!8m2!3d48.8864038!4d2.2439884!16s%2Fg%2F11dfq576d2!19sChIJn00Wcg9l5kcR4ilj80-0uZg?authuser=0&hl=en&rclk=1,+33 1 46 88 94 40,"@48.8864038,2.2439884",48.8864038,2.2439884,Europe/Paris,true,http://www.permasteelisagroup.com/,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EClsJ2dIK5ZHwP9fZ5mrkQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=355.3557&pitch=0&thumbfov=100,false,"Le Diamant, 14 Rue de la République A, 92800 Puteaux, France",disabled,2,"V6PV+HH Puteaux, France",5,,
69,,SNG,Construction company,https://www.google.com/maps/place/SNG/data=!4m7!3m6!1s0x47e66b900746adf9:0xa376fd5909d7d5a!8m2!3d48.977907!4d2.378034!16s%2Fg%2F11tk4qb75v!19sChIJ-a1GB5Br5kcRWn2dkNVvNwo?authuser=0&hl=en&rclk=1,+33 7 83 95 22 98,"@48.977907,2.378034",48.977907,2.378034,Europe/Paris,true,http://sngisolation.com/,https://lh5.googleusercontent.com/p/AF1QipPgN1HQILEAj90ULriHQJMkM9L9VgayiMXJP-5P=w408-h305-k-no,false,"18 place de France, 95200 Sarcelles, France",disabled,8,"X9HH+56 Sarcelles, France",5,,
70,,DCC France construction,Construction company,https://www.google.com/maps/place/DCC+France+construction/data=!4m7!3m6!1s0x47e671cc8993fffb:0xe3be4aa6b60092cd!8m2!3d48.8408658!4d2.3249393!16s%2Fg%2F11h3lds51n!19sChIJ-_-Ticxx5kcRzZIAtqZKvuM?authuser=0&hl=en&rclk=1,,"@48.8408658,2.3249393",48.8408658,2.3249393,Europe/Paris,false,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MemfrkPVsJPe0rMUjYh7Lw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=228.7416&pitch=0&thumbfov=100,false,"19 Rue du Départ, 75014 Paris, France",disabled,0,"R8RF+8X Paris, France",0,,
71,,BFFC,Construction company,https://www.google.com/maps/place/BFFC/data=!4m7!3m6!1s0x47e66f7f3ccf506b:0x73b808cbd38bcc0d!8m2!3d48.8936663!4d2.3501148!16s%2Fg%2F11vljqtvfy!19sChIJa1DPPH9v5kcRDcyL08sIuHM?authuser=0&hl=en&rclk=1,+33 7 53 04 03 05,"@48.8936663,2.3501148",48.8936663,2.3501148,Europe/Paris,true,,//www.gstatic.com/images/icons/material/system_gm/1x/place_gm_blue_24dp.png,false,"21B Rue du Simplon, 75018 Paris, France",disabled,0,"V9V2+F2 Paris, France",0,,
72,,Cabinet Bureau d'Etudes et d'Architecture - EMICE,Civil engineering company,https://www.google.com/maps/place/Cabinet+Bureau+d%27Etudes+et+d%27Architecture+-+EMICE/data=!4m7!3m6!1s0x47e672704f032441:0x6526873b7a59e0c0!8m2!3d48.8467614!4d2.3976221!16s%2Fg%2F11fx95pmsx!19sChIJQSQDT3By5kcRwOBZejuHJmU?authuser=0&hl=en&rclk=1,+33 1 84 60 59 39,"@48.8467614,2.3976221",48.8467614,2.3976221,Europe/Paris,true,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oSt8mxHhXDNpP5omj35r9A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=91.50451&pitch=0&thumbfov=100,false,"20 Av. du Bel air, 75012 Paris, France",disabled,0,"R9WX+P2 Paris, France",0,,
73,,Rénovation appartement Paris Express,Construction company,https://www.google.com/maps/place/R%C3%A9novation+appartement+Paris+Express/data=!4m7!3m6!1s0x47e66f0b73d158cf:0x48e9c1222453ce54!8m2!3d48.8591731!4d2.3111579!16s%2Fg%2F11pyjk4x9h!19sChIJz1jRcwtv5kcRVM5TJCLB6Ug?authuser=0&hl=en&rclk=1,+33 1 73 20 27 61,"@48.8591731,2.3111579",48.8591731,2.3111579,Europe/Paris,false,,https://lh5.googleusercontent.com/p/AF1QipMCp7xeCC9lfMr6FjQiTRW49t6woYCYLBoBpYOg=w426-h240-k-no,false,"40 bis Rue Fabert, 75007 Paris, France",disabled,0,"V856+MF Paris, France",0,,
74,,Paris sur mesure,Construction company,https://www.google.com/maps/place/Paris+sur+mesure/data=!4m7!3m6!1s0x47e66e1cb86c0001:0x227fdebc13bddc3c!8m2!3d48.8598427!4d2.3551882!16s%2Fg%2F11fkdsc40l!19sChIJAQBsuBxu5kcRPNy9E7zefyI?authuser=0&hl=en&rclk=1,+33 1 84 79 65 21,"@48.8598427,2.3551882",48.8598427,2.3551882,Europe/Paris,false,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VKV4r3s4dIrdaqr9gGvFSA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=49.895325&pitch=0&thumbfov=100,false,"40 Rue des Blancs Manteaux, 75004 Paris, France",disabled,0,"V954+W3 Paris, France",0,,
75,,Theodore And Co | Entreprise de Rénovation Intérieure Paris et Ile-de-France (75),General contractor,https://www.google.com/maps/place/Theodore+And+Co+%7C+Entreprise+de+R%C3%A9novation+Int%C3%A9rieure+Paris+et+Ile-de-France+%2875%29/data=!4m7!3m6!1s0x47e67138c223fe61:0xa0cd391658e22a01!8m2!3d48.855352!4d2.3576967!16s%2Fg%2F11kb98461f!19sChIJYf4jwjhx5kcRASriWBY5zaA?authuser=0&hl=en&rclk=1,+33 1 84 88 83 39,"@48.855352,2.3576967",48.855352,2.3576967,Europe/Paris,true,https://theodoreandco.fr/,https://lh5.googleusercontent.com/p/AF1QipMjQSA_639ucmGTHprJvanahFDkTsMmNPD7YABF=w426-h240-k-no,false,"19 Rue de Jouy, 75004 Paris, France",disabled,3,"V945+43 Paris, France",5,,
